Input	Match type	Approved symbol	Approved name	HGNC ID	Location
GGT1	Approved symbol	GGT1	gamma-glutamyltransferase 1	HGNC:4250	22q11.23
GGTLC2	Approved symbol	GGTLC2	gamma-glutamyltransferase light chain 2	HGNC:18596	22q11.21
GHDC	Approved symbol	GHDC	GH3 domain containing	HGNC:24438	17q21.2
GINS2	Approved symbol	GINS2	GINS complex subunit 2 (Psf2 homolog)	HGNC:24575	16q24.1
GLB1L2	Approved symbol	GLB1L2	galactosidase, beta 1-like 2	HGNC:25129	11q25
GLCE	Approved symbol	GLCE	glucuronic acid epimerase	HGNC:17855	15q23
GLO1	Approved symbol	GLO1	glyoxalase I	HGNC:4323	6p21.3-p21.1
GLRX3	Approved symbol	GLRX3	glutaredoxin 3	HGNC:15987	10q26
GLUD1	Approved symbol	GLUD1	glutamate dehydrogenase 1	HGNC:4335	10q23.2
GLUD1	Synonyms	GRID1	glutamate receptor, ionotropic, delta 1	HGNC:4575	10q22
GMDS	Approved symbol	GMDS	GDP-mannose 4,6-dehydratase	HGNC:4369	6p25
GMPS	Approved symbol	GMPS	guanine monphosphate synthase	HGNC:4378	3q25.31
GOLGA7	Approved symbol	GOLGA7	golgin A7	HGNC:24876	8p11.21
GOLGA8B	Approved symbol	GOLGA8B	golgin A8 family, member B	HGNC:31973	15q14
GOLPH3L	Approved symbol	GOLPH3L	golgi phosphoprotein 3-like	HGNC:24882	1q21
GOLT1A	Approved symbol	GOLT1A	golgi transport 1A	HGNC:24766	1q32.1
GOT2	Approved symbol	GOT2	glutamic-oxaloacetic transaminase 2, mitochondrial	HGNC:4433	16q21
GPAA1	Approved symbol	GPAA1	glycosylphosphatidylinositol anchor attachment 1	HGNC:4446	8q24.3
GPATCH2	Approved symbol	GPATCH2	G patch domain containing 2	HGNC:25499	1q41
GPD1L	Approved symbol	GPD1L	glycerol-3-phosphate dehydrogenase 1-like	HGNC:28956	3p22.3
GPHN	Approved symbol	GPHN	gephyrin	HGNC:15465	14q23.3
GPR137B	Approved symbol	GPR137B	G protein-coupled receptor 137B	HGNC:11862	1q42-q43
GPR172A	Previous symbol	SLC52A2	solute carrier family 52 (riboflavin transporter), member 2	HGNC:30224	8q24.3
GPR56	Previous symbol	ADGRG1	adhesion G protein-coupled receptor G1	HGNC:4512	16q21
GPR89A	Approved symbol	GPR89A	G protein-coupled receptor 89A	HGNC:31984	1q21.1
GPSM2	Approved symbol	GPSM2	G-protein signaling modulator 2	HGNC:29501	1p13.3
GRB2	Approved symbol	GRB2	growth factor receptor-bound protein 2	HGNC:4566	17q24-q25
GRHL2	Approved symbol	GRHL2	grainyhead-like 2 (Drosophila)	HGNC:2799	8q22.3
GRINA	Approved symbol	GRINA	glutamate receptor, ionotropic, N-methyl D-aspartate-associated protein 1 (glutamate binding)	HGNC:4589	8q24.3
GRN	Approved symbol	GRN	granulin	HGNC:4601	17q21.32
GRRP1	Previous symbol	FAM110D	family with sequence similarity 110, member D	HGNC:25860	1p36.11
GRTP1	Approved symbol	GRTP1	growth hormone regulated TBC protein 1	HGNC:20310	13q34
GSDMD	Approved symbol	GSDMD	gasdermin D	HGNC:25697	8q24.3
GSK3B	Approved symbol	GSK3B	glycogen synthase kinase 3 beta	HGNC:4617	3q13.3
GSN	Approved symbol	GSN	gelsolin	HGNC:4620	9q33
GSR	Approved symbol	GSR	glutathione reductase	HGNC:4623	8p21.1
GSTA1	Approved symbol	GSTA1	glutathione S-transferase alpha 1	HGNC:4626	6p12.2
GSTA4	Approved symbol	GSTA4	glutathione S-transferase alpha 4	HGNC:4629	6p12.2
GSTM2	Approved symbol	GSTM2	glutathione S-transferase mu 2 (muscle)	HGNC:4634	1p13.3
GSTZ1	Approved symbol	GSTZ1	glutathione S-transferase zeta 1	HGNC:4643	14q24.3
GTF2H5	Approved symbol	GTF2H5	general transcription factor IIH, polypeptide 5	HGNC:21157	6q25.3
GTPBP4	Approved symbol	GTPBP4	GTP binding protein 4	HGNC:21535	10p15-p14
GUCY1B2	Approved symbol	GUCY1B2	guanylate cyclase 1, soluble, beta 2 (pseudogene)	HGNC:4686	13q14.3
GUSB	Approved symbol	GUSB	glucuronidase, beta	HGNC:4696	7q11.21
GUSBP9	Approved symbol	GUSBP9	glucuronidase, beta pseudogene 9	HGNC:42323	5q13.2
H2AFJ	Approved symbol	H2AFJ	H2A histone family, member J	HGNC:14456	12p12.3
H2AFX	Approved symbol	H2AFX	H2A histone family, member X	HGNC:4739	11q23.3
H2AFY	Approved symbol	H2AFY	H2A histone family, member Y	HGNC:4740	5q31.1
H2AFZ	Approved symbol	H2AFZ	H2A histone family, member Z	HGNC:4741	4q23
H3F3A	Approved symbol	H3F3A	H3 histone, family 3A	HGNC:4764	1q42.12
H3F3B	Approved symbol	H3F3B	H3 histone, family 3B (H3.3B)	HGNC:4765	17q25.1
HAGH	Approved symbol	HAGH	hydroxyacylglutathione hydrolase	HGNC:4805	16p13.3
HCFC1R1	Approved symbol	HCFC1R1	host cell factor C1 regulator 1 (XPO1 dependent)	HGNC:21198	16p13.3
HDAC11	Approved symbol	HDAC11	histone deacetylase 11	HGNC:19086	3p25.1
HDAC2	Approved symbol	HDAC2	histone deacetylase 2	HGNC:4853	6q21
HEBP1	Approved symbol	HEBP1	heme binding protein 1	HGNC:17176	12p13.2
HEBP2	Approved symbol	HEBP2	heme binding protein 2	HGNC:15716	6q24
HENMT1	Approved symbol	HENMT1	HEN1 methyltransferase homolog 1 (Arabidopsis)	HGNC:26400	1p13.3
HIGD1A	Approved symbol	HIGD1A	HIG1 hypoxia inducible domain family, member 1A	HGNC:29527	3p22.1
HIRIP3	Approved symbol	HIRIP3	HIRA interacting protein 3	HGNC:4917	16p12.1
HK2	Approved symbol	HK2	hexokinase 2	HGNC:4923	2p13
HK2	Synonyms	KCNA5	potassium channel, voltage gated shaker related subfamily A, member 5	HGNC:6224	12p13
HK2	Synonyms	KIF2A	kinesin heavy chain member 2A	HGNC:6318	5q12-q13
HK2	Synonyms	HOOK2	hook microtubule-tethering protein 2	HGNC:19885	19p13.2
HMG20B	Approved symbol	HMG20B	high mobility group 20B	HGNC:5002	19p13.3
HMGB2	Approved symbol	HMGB2	high mobility group box 2	HGNC:5000	4q31
HMGCS1	Approved symbol	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1 (soluble)	HGNC:5007	5p14-p13
HMGN1	Approved symbol	HMGN1	high mobility group nucleosome binding domain 1	HGNC:4984	21q22.3
HNMT	Approved symbol	HNMT	histamine N-methyltransferase	HGNC:5028	2q22.1
HNRNPA0	Approved symbol	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	HGNC:5030	5q31
HNRNPA0	Synonyms	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0	HGNC:5030	5q31
HNRNPA2B1	Approved symbol	HNRNPA2B1	heterogeneous nuclear ribonucleoprotein A2/B1	HGNC:5033	7p15
HPCAL1	Approved symbol	HPCAL1	hippocalcin-like 1	HGNC:5145	2p25.1
HRSP12	Approved symbol	HRSP12	heat-responsive protein 12	HGNC:16897	8q22
HSD17B12	Approved symbol	HSD17B12	hydroxysteroid (17-beta) dehydrogenase 12	HGNC:18646	11q11
HSD17B4	Approved symbol	HSD17B4	hydroxysteroid (17-beta) dehydrogenase 4	HGNC:5213	5q2
HSD3B7	Approved symbol	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	HGNC:18324	16p11.2
HSDL2	Approved symbol	HSDL2	hydroxysteroid dehydrogenase like 2	HGNC:18572	9q32
HSP90AA1	Approved symbol	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	HGNC:5253	14q32.33
HSPA1A	Approved symbol	HSPA1A	heat shock 70kDa protein 1A	HGNC:5232	6p21.3
HSPA4	Approved symbol	HSPA4	heat shock 70kDa protein 4	HGNC:5237	5q31.1
HSPB8	Approved symbol	HSPB8	heat shock 22kDa protein 8	HGNC:30171	12q24.23
HSPB8	Synonyms	HSPB8	heat shock 22kDa protein 8	HGNC:30171	12q24.23
HSPD1	Approved symbol	HSPD1	heat shock 60kDa protein 1 (chaperonin)	HGNC:5261	2q33.1
HSPH1	Approved symbol	HSPH1	heat shock 105kDa/110kDa protein 1	HGNC:16969	13q12.2-q13.3
HYOU1	Approved symbol	HYOU1	hypoxia up-regulated 1	HGNC:16931	11q23.1-q23.3
IBTK	Approved symbol	IBTK	inhibitor of Bruton agammaglobulinemia tyrosine kinase	HGNC:17853	6q14.3
ICA1	Approved symbol	ICA1	islet cell autoantigen 1, 69kDa	HGNC:5343	7p22
IDH1	Approved symbol	IDH1	isocitrate dehydrogenase 1 (NADP+), soluble	HGNC:5382	2q34
IDI1	Approved symbol	IDI1	isopentenyl-diphosphate delta isomerase 1	HGNC:5387	10p15.3
IDUA	Approved symbol	IDUA	iduronidase, alpha-L-	HGNC:5391	4p16.3
IER3	Approved symbol	IER3	immediate early response 3	HGNC:5392	6p21.3
IFI35	Approved symbol	IFI35	interferon-induced protein 35	HGNC:5399	17q21
IFIH1	Approved symbol	IFIH1	interferon induced with helicase C domain 1	HGNC:18873	2q24.2
IFNGR1	Approved symbol	IFNGR1	interferon gamma receptor 1	HGNC:5439	6q23-q24
IFT122	Approved symbol	IFT122	intraflagellar transport 122	HGNC:13556	3q21
IGDCC3	Approved symbol	IGDCC3	immunoglobulin superfamily, DCC subclass, member 3	HGNC:9700	15q22.3-q23
IGFALS	Approved symbol	IGFALS	insulin-like growth factor binding protein, acid labile subunit	HGNC:5468	16p13.3
IGSF1	Approved symbol	IGSF1	immunoglobulin superfamily, member 1	HGNC:5948	Xq25
IKBKB	Approved symbol	IKBKB	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase beta	HGNC:5960	8p11.2
IL10RA	Approved symbol	IL10RA	interleukin 10 receptor, alpha	HGNC:5964	11q23
IL17RB	Approved symbol	IL17RB	interleukin 17 receptor B	HGNC:18015	3p21.1
IL6ST	Approved symbol	IL6ST	interleukin 6 signal transducer	HGNC:6021	5q11.2
ILDR1	Approved symbol	ILDR1	immunoglobulin-like domain containing receptor 1	HGNC:28741	3q21.1
ILVBL	Approved symbol	ILVBL	ilvB (bacterial acetolactate synthase)-like	HGNC:6041	19p13.1
IMPA2	Approved symbol	IMPA2	inositol(myo)-1(or 4)-monophosphatase 2	HGNC:6051	18p11.2
IMPDH1	Approved symbol	IMPDH1	IMP (inosine 5'-monophosphate) dehydrogenase 1	HGNC:6052	7q31.3-q32
IMPDH2	Approved symbol	IMPDH2	IMP (inosine 5'-monophosphate) dehydrogenase 2	HGNC:6053	3p21.2
INHBB	Approved symbol	INHBB	inhibin, beta B	HGNC:6067	2q14.2
INPP4B	Approved symbol	INPP4B	inositol polyphosphate-4-phosphatase, type II, 105kDa	HGNC:6075	4q31.1
INPPL1	Approved symbol	INPPL1	inositol polyphosphate phosphatase-like 1	HGNC:6080	11q23
INTS3	Approved symbol	INTS3	integrator complex subunit 3	HGNC:26153	1q21.3
INTS4	Approved symbol	INTS4	integrator complex subunit 4	HGNC:25048	11q14.1
IQCK	Approved symbol	IQCK	IQ motif containing K	HGNC:28556	16p12.3
IQGAP1	Approved symbol	IQGAP1	IQ motif containing GTPase activating protein 1	HGNC:6110	15q26.1
IQGAP2	Approved symbol	IQGAP2	IQ motif containing GTPase activating protein 2	HGNC:6111	5q
IRF2BPL	Approved symbol	IRF2BPL	interferon regulatory factor 2 binding protein-like	HGNC:14282	14q24.3
IRF6	Approved symbol	IRF6	interferon regulatory factor 6	HGNC:6121	1q32.2-q32.3
IRX4	Approved symbol	IRX4	iroquois homeobox 4	HGNC:6129	5p15.33
ITFG1	Approved symbol	ITFG1	integrin alpha FG-GAP repeat containing 1	HGNC:30697	16q12.1
ITGB1BP1	Approved symbol	ITGB1BP1	integrin beta 1 binding protein 1	HGNC:23927	2p25.2
ITGB4	Approved symbol	ITGB4	integrin, beta 4	HGNC:6158	17q25.1
ITM2B	Approved symbol	ITM2B	integral membrane protein 2B	HGNC:6174	13q14.2
ITPK1	Approved symbol	ITPK1	inositol-tetrakisphosphate 1-kinase	HGNC:6177	14q32.12
IVD	Approved symbol	IVD	isovaleryl-CoA dehydrogenase	HGNC:6186	15q14-q15
JAK1	Approved symbol	JAK1	Janus kinase 1	HGNC:6190	1p32.3-p31.3
JMJD7-PLA2G4B	Approved symbol	JMJD7-PLA2G4B	JMJD7-PLA2G4B readthrough	HGNC:34449	15q11.2-q21.3
JPH1	Approved symbol	JPH1	junctophilin 1	HGNC:14201	8q21
JUNB	Approved symbol	JUNB	jun B proto-oncogene	HGNC:6205	19p13.13
KANK1	Approved symbol	KANK1	KN motif and ankyrin repeat domains 1	HGNC:19309	9p24.3
KAT2A	Approved symbol	KAT2A	K(lysine) acetyltransferase 2A	HGNC:4201	17q12-q21
KAZN	Approved symbol	KAZN	kazrin, periplakin interacting protein	HGNC:29173	1p36.21
KBTBD11	Approved symbol	KBTBD11	kelch repeat and BTB (POZ) domain containing 11	HGNC:29104	8p23.3
KCNH1	Approved symbol	KCNH1	potassium channel, voltage gated eag related subfamily H, member 1	HGNC:6250	1q32.2
KCNK1	Approved symbol	KCNK1	potassium channel, two pore domain subfamily K, member 1	HGNC:6272	1q42-q43
KCNS3	Approved symbol	KCNS3	potassium voltage-gated channel, modifier subfamily S, member 3	HGNC:6302	2p24
KCTD3	Approved symbol	KCTD3	potassium channel tetramerization domain containing 3	HGNC:21305	1q41
KCTD5	Approved symbol	KCTD5	potassium channel tetramerization domain containing 5	HGNC:21423	16p13.3
KCTD6	Approved symbol	KCTD6	potassium channel tetramerization domain containing 6	HGNC:22235	3p21.2
KDELR2	Approved symbol	KDELR2	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	HGNC:6305	7p
KDM5B	Approved symbol	KDM5B	lysine (K)-specific demethylase 5B	HGNC:18039	1q32.1
KIAA0020	Approved symbol	KIAA0020	KIAA0020	HGNC:29676	9p24.2
KIAA0040	Approved symbol	KIAA0040	KIAA0040	HGNC:28950	1q25.1
KIAA0182	Previous symbol	GSE1	Gse1 coiled-coil protein	HGNC:28979	16q24.1
KIAA0196	Approved symbol	KIAA0196	KIAA0196	HGNC:28984	8q24.13
KIAA0353	Synonyms	SYNM	synemin, intermediate filament protein	HGNC:24466	15q26.3
KIAA0889	Previous symbol	SOGA1	suppressor of glucose, autophagy associated 1	HGNC:16111	20q11.23
KIAA0922	Approved symbol	KIAA0922	KIAA0922	HGNC:29146	4q31.3
KIAA1147	Approved symbol	KIAA1147	KIAA1147	HGNC:29472	7q34
KIAA1244	Previous symbol	ARFGEF3	ARFGEF family member 3	HGNC:21213	6q23.3
KIAA1370	Previous symbol	FAM214A	family with sequence similarity 214, member A	HGNC:25609	15q21.2-q21.3
KIAA1429	Approved symbol	KIAA1429	KIAA1429	HGNC:24500	8q22.1
KIAA1467	Approved symbol	KIAA1467	KIAA1467	HGNC:29288	12p13.1
KIAA1522	Approved symbol	KIAA1522	KIAA1522	HGNC:29301	1p35.1
KIAA1530	Previous symbol	UVSSA	UV-stimulated scaffold protein A	HGNC:29304	4p16.3
KIAA1598	Approved symbol	KIAA1598	KIAA1598	HGNC:29319	10q26.12
KIAA1671	Approved symbol	KIAA1671	KIAA1671	HGNC:29345	22q11.23
KIAA1875	Approved symbol	KIAA1875	KIAA1875	HGNC:26959	8q24.3
KIF13B	Approved symbol	KIF13B	kinesin family member 13B	HGNC:14405	8p21
KIF16B	Approved symbol	KIF16B	kinesin family member 16B	HGNC:15869	20p11.23
KIF20A	Approved symbol	KIF20A	kinesin family member 20A	HGNC:9787	5q31
KIFC2	Approved symbol	KIFC2	kinesin family member C2	HGNC:29530	8q24.3
KITLG	Approved symbol	KITLG	KIT ligand	HGNC:6343	12q22
KLC1	Approved symbol	KLC1	kinesin light chain 1	HGNC:6387	14q32.3
KLF13	Approved symbol	KLF13	Kruppel-like factor 13	HGNC:13672	15q13.3
KLF4	Approved symbol	KLF4	Kruppel-like factor 4 (gut)	HGNC:6348	9q31
KLF9	Approved symbol	KLF9	Kruppel-like factor 9	HGNC:1123	9q21.11
KLHDC2	Approved symbol	KLHDC2	kelch domain containing 2	HGNC:20231	14q21.3
KLHDC9	Approved symbol	KLHDC9	kelch domain containing 9	HGNC:28489	1q23.3
KLHL5	Approved symbol	KLHL5	kelch-like family member 5	HGNC:6356	4p15.1
KNTC1	Approved symbol	KNTC1	kinetochore associated 1	HGNC:17255	12q24.31
KPNA2	Approved symbol	KPNA2	karyopherin alpha 2 (RAG cohort 1, importin alpha 1)	HGNC:6395	17q24.2
KRT10	Approved symbol	KRT10	keratin 10, type I	HGNC:6413	17q21.2
KRT18	Approved symbol	KRT18	keratin 18, type I	HGNC:6430	12q13
KRT8	Approved symbol	KRT8	keratin 8, type II	HGNC:6446	12q13.13
KTN1	Approved symbol	KTN1	kinectin 1 (kinesin receptor)	HGNC:6467	14q22.1
KYNU	Approved symbol	KYNU	kynureninase	HGNC:6469	2q22.2
LACTB2	Approved symbol	LACTB2	lactamase, beta 2	HGNC:18512	8q13.3
LAMTOR2	Approved symbol	LAMTOR2	late endosomal/lysosomal adaptor, MAPK and MTOR activator 2	HGNC:29796	1q22
LAPTM4B	Approved symbol	LAPTM4B	lysosomal protein transmembrane 4 beta	HGNC:13646	8q22.1
LASS2	Previous symbol	CERS2	ceramide synthase 2	HGNC:14076	1q21.3
LCN2	Approved symbol	LCN2	lipocalin 2	HGNC:6526	9q34
LCOR	Approved symbol	LCOR	ligand dependent nuclear receptor corepressor	HGNC:29503	10q24
LDLR	Approved symbol	LDLR	low density lipoprotein receptor	HGNC:6547	19p13.2
LDLRAD3	Approved symbol	LDLRAD3	low density lipoprotein receptor class A domain containing 3	HGNC:27046	11p13
LDOC1L	Approved symbol	LDOC1L	leucine zipper, down-regulated in cancer 1-like	HGNC:13343	22q13.3
LEMD3	Approved symbol	LEMD3	LEM domain containing 3	HGNC:28887	12q14
LETM1	Approved symbol	LETM1	leucine zipper-EF-hand containing transmembrane protein 1	HGNC:6556	4p16.3
LGALS8	Approved symbol	LGALS8	lectin, galactoside-binding, soluble, 8	HGNC:6569	1q43
LHX6	Approved symbol	LHX6	LIM homeobox 6	HGNC:21735	9q33.2
LIMA1	Approved symbol	LIMA1	LIM domain and actin binding 1	HGNC:24636	12q13.12
LMBRD1	Approved symbol	LMBRD1	LMBR1 domain containing 1	HGNC:23038	6q13
LMNA	Approved symbol	LMNA	lamin A/C	HGNC:6636	1q22
LMNB2	Approved symbol	LMNB2	lamin B2	HGNC:6638	19p13.3
LMO4	Approved symbol	LMO4	LIM domain only 4	HGNC:6644	1p22.3
LOC113386	Unmatched				
LOC146880	Unmatched				
LOC149134	Unmatched				
LOC157860	Unmatched				
LOC25845	Unmatched				
LOC388152	Unmatched				
LOC388564	Unmatched				
LOC389493	Unmatched				
LOC401397	Unmatched				
LOC80154	Unmatched				
LONP2	Approved symbol	LONP2	lon peptidase 2, peroxisomal	HGNC:20598	16q12.1
LPAR6	Approved symbol	LPAR6	lysophosphatidic acid receptor 6	HGNC:15520	13q14
LPCAT1	Approved symbol	LPCAT1	lysophosphatidylcholine acyltransferase 1	HGNC:25718	5p15.33
LPIN1	Approved symbol	LPIN1	lipin 1	HGNC:13345	2p25.1
LRBA	Approved symbol	LRBA	LPS-responsive vesicle trafficking, beach and anchor containing	HGNC:1742	4q13
LRIG1	Approved symbol	LRIG1	leucine-rich repeats and immunoglobulin-like domains 1	HGNC:17360	3p14
LRP11	Approved symbol	LRP11	low density lipoprotein receptor-related protein 11	HGNC:16936	6q24.3
LRP5L	Approved symbol	LRP5L	low density lipoprotein receptor-related protein 5-like	HGNC:25323	22q11.23
LRP8	Approved symbol	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	HGNC:6700	1p32.3
LRRC1	Approved symbol	LRRC1	leucine rich repeat containing 1	HGNC:14307	6p12.2
LRRC20	Approved symbol	LRRC20	leucine rich repeat containing 20	HGNC:23421	10q22.2
LRRC6	Approved symbol	LRRC6	leucine rich repeat containing 6	HGNC:16725	8q24
LRRCC1	Approved symbol	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1	HGNC:29373	8q21.2
LRRFIP1	Approved symbol	LRRFIP1	leucine rich repeat (in FLII) interacting protein 1	HGNC:6702	2q37.3
LRRFIP2	Approved symbol	LRRFIP2	leucine rich repeat (in FLII) interacting protein 2	HGNC:6703	3p22.1
LRRN2	Approved symbol	LRRN2	leucine rich repeat neuronal 2	HGNC:16914	1q32.1
LRTOMT	Approved symbol	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing	HGNC:25033	11q13.4
LSM1	Approved symbol	LSM1	LSM1, U6 small nuclear RNA associated	HGNC:20472	8p11.2
LSM3	Approved symbol	LSM3	LSM3 homolog, U6 small nuclear RNA associated (S. cerevisiae)	HGNC:17874	3p25.1
LUC7L3	Approved symbol	LUC7L3	LUC7-like 3 (S. cerevisiae)	HGNC:24309	17q21.33
LYPLA1	Approved symbol	LYPLA1	lysophospholipase I	HGNC:6737	8q11.23
LYPLAL1	Approved symbol	LYPLAL1	lysophospholipase-like 1	HGNC:20440	1q41
LZTFL1	Approved symbol	LZTFL1	leucine zipper transcription factor-like 1	HGNC:6741	3p21.3
MACROD1	Approved symbol	MACROD1	MACRO domain containing 1	HGNC:29598	11q13.1
MAGED2	Approved symbol	MAGED2	melanoma antigen family D2	HGNC:16353	Xp11.2
MAK16	Approved symbol	MAK16	MAK16 homolog (S. cerevisiae)	HGNC:13703	8p12
MAL2	Approved symbol	MAL2	mal, T-cell differentiation protein 2 (gene/pseudogene)	HGNC:13634	8q23
MANBA	Approved symbol	MANBA	mannosidase, beta A, lysosomal	HGNC:6831	4q24
MAOB	Approved symbol	MAOB	monoamine oxidase B	HGNC:6834	Xp11.4-p11.3
MAP2K4	Approved symbol	MAP2K4	mitogen-activated protein kinase kinase 4	HGNC:6844	17p12
MAP3K1	Approved symbol	MAP3K1	mitogen-activated protein kinase kinase kinase 1, E3 ubiquitin protein ligase	HGNC:6848	5q11.2
MAP3K5	Approved symbol	MAP3K5	mitogen-activated protein kinase kinase kinase 5	HGNC:6857	6q22.33
MAP3K6	Approved symbol	MAP3K6	mitogen-activated protein kinase kinase kinase 6	HGNC:6858	1p36.11
MAP3K8	Approved symbol	MAP3K8	mitogen-activated protein kinase kinase kinase 8	HGNC:6860	10p11.2
MAP7	Approved symbol	MAP7	microtubule-associated protein 7	HGNC:6869	6q23.2
MAPK13	Approved symbol	MAPK13	mitogen-activated protein kinase 13	HGNC:6875	6p21
MARCH3	Approved symbol	MARCH3	membrane-associated ring finger (C3HC4) 3, E3 ubiquitin protein ligase	HGNC:28728	5q23.2
MARCH6	Approved symbol	MARCH6	membrane-associated ring finger (C3HC4) 6, E3 ubiquitin protein ligase	HGNC:30550	5p15.2
MARCKSL1	Approved symbol	MARCKSL1	MARCKS-like 1	HGNC:7142	1p35.1
MARVELD3	Approved symbol	MARVELD3	MARVEL domain containing 3	HGNC:30525	16q22.2
MATR3	Approved symbol	MATR3	matrin 3	HGNC:6912	5q31.3
MBD6	Approved symbol	MBD6	methyl-CpG binding domain protein 6	HGNC:20445	12q13.2
MBNL2	Approved symbol	MBNL2	muscleblind-like splicing regulator 2	HGNC:16746	13q31.1
MBOAT2	Approved symbol	MBOAT2	membrane bound O-acyltransferase domain containing 2	HGNC:25193	2p25
MBOAT7	Approved symbol	MBOAT7	membrane bound O-acyltransferase domain containing 7	HGNC:15505	19q13.4
MCCC2	Approved symbol	MCCC2	methylcrotonoyl-CoA carboxylase 2 (beta)	HGNC:6937	5q12-q13
MCF2L-AS1	Approved symbol	MCF2L-AS1	MCF2L antisense RNA 1	HGNC:39825	13q34
MCM10	Approved symbol	MCM10	minichromosome maintenance complex component 10	HGNC:18043	10p13
MCM2	Approved symbol	MCM2	minichromosome maintenance complex component 2	HGNC:6944	3q21
MCM2	Previous symbol	MCM7	minichromosome maintenance complex component 7	HGNC:6950	7q21.3-q22.1
MCM4	Approved symbol	MCM4	minichromosome maintenance complex component 4	HGNC:6947	8q12-q13
MCM5	Approved symbol	MCM5	minichromosome maintenance complex component 5	HGNC:6948	22q13.1-q13.2
MCM6	Approved symbol	MCM6	minichromosome maintenance complex component 6	HGNC:6949	2q14-q21
MCM7	Approved symbol	MCM7	minichromosome maintenance complex component 7	HGNC:6950	7q21.3-q22.1
MDP1	Approved symbol	MDP1	magnesium-dependent phosphatase 1	HGNC:28781	14q12
ME2	Approved symbol	ME2	malic enzyme 2, NAD(+)-dependent, mitochondrial	HGNC:6984	18q21
ME2	Synonyms	CELSR1	cadherin, EGF LAG seven-pass G-type receptor 1	HGNC:1850	22q13.31
ME2	Synonyms	PCDHB11	protocadherin beta 11	HGNC:8682	5q31
MED30	Approved symbol	MED30	mediator complex subunit 30	HGNC:23032	8q24.11
MEG3	Approved symbol	MEG3	maternally expressed 3 (non-protein coding)	HGNC:14575	14q32.2
MEIS1	Approved symbol	MEIS1	Meis homeobox 1	HGNC:7000	2p14
MELK	Approved symbol	MELK	maternal embryonic leucine zipper kinase	HGNC:16870	9p13.1
METTL5	Approved symbol	METTL5	methyltransferase like 5	HGNC:25006	2q31.1
MFSD3	Approved symbol	MFSD3	major facilitator superfamily domain containing 3	HGNC:25157	8q24.3
MFSD6	Approved symbol	MFSD6	major facilitator superfamily domain containing 6	HGNC:24711	2q32.2
MGMT	Approved symbol	MGMT	O-6-methylguanine-DNA methyltransferase	HGNC:7059	10q26
MGST2	Approved symbol	MGST2	microsomal glutathione S-transferase 2	HGNC:7063	4q28.3
MGST3	Approved symbol	MGST3	microsomal glutathione S-transferase 3	HGNC:7064	1q23
MICAL1	Approved symbol	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1	HGNC:20619	6q21
MICALCL	Approved symbol	MICALCL	MICAL C-terminal like	HGNC:25933	11p15.3
MID2	Approved symbol	MID2	midline 2	HGNC:7096	Xq22.1-q22.2
MIF	Approved symbol	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)	HGNC:7097	22q11.23
MIF	Synonyms	S100A9	S100 calcium binding protein A9	HGNC:10499	1q21
MIPEP	Approved symbol	MIPEP	mitochondrial intermediate peptidase	HGNC:7104	13q12
MKL2	Approved symbol	MKL2	MKL/myocardin-like 2	HGNC:29819	16p13.12
MKNK2	Approved symbol	MKNK2	MAP kinase interacting serine/threonine kinase 2	HGNC:7111	19p13.3
MLLT4	Approved symbol	MLLT4	myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 4	HGNC:7137	6q27
MMADHC	Approved symbol	MMADHC	methylmalonic aciduria (cobalamin deficiency) cblD type, with homocystinuria	HGNC:25221	2q23
MMP3	Approved symbol	MMP3	matrix metallopeptidase 3	HGNC:7173	11q22.3
MMP7	Approved symbol	MMP7	matrix metallopeptidase 7	HGNC:7174	11q22.2
MOBKL3	Previous symbol	MOB4	MOB family member 4, phocein	HGNC:17261	2q33.1
MOCS1	Approved symbol	MOCS1	molybdenum cofactor synthesis 1	HGNC:7190	6p21.2
MPHOSPH6	Approved symbol	MPHOSPH6	M-phase phosphoprotein 6	HGNC:7214	16q23.3
MPZL2	Approved symbol	MPZL2	myelin protein zero-like 2	HGNC:3496	11q24
MR1	Approved symbol	MR1	major histocompatibility complex, class I-related	HGNC:4975	1q25.3
MRPL11	Approved symbol	MRPL11	mitochondrial ribosomal protein L11	HGNC:14042	11q13.2
MRPL13	Approved symbol	MRPL13	mitochondrial ribosomal protein L13	HGNC:14278	8q22.1-q22.3
MRPL24	Approved symbol	MRPL24	mitochondrial ribosomal protein L24	HGNC:14037	1q23.1
