Input	Match type	Approved symbol	Approved name	HGNC ID	Location
MYBL2	Approved symbol	MYBL2	v-myb avian myeloblastosis viral oncogene homolog-like 2	HGNC:7548	20q13.1
MYC	Approved symbol	MYC	v-myc avian myelocytomatosis viral oncogene homolog	HGNC:7553	8q24
MYCBP	Approved symbol	MYCBP	MYC binding protein	HGNC:7554	1p33-p32.2
MYCBP2	Approved symbol	MYCBP2	MYC binding protein 2, E3 ubiquitin protein ligase	HGNC:23386	13q22
MYCBPAP	Approved symbol	MYCBPAP	MYCBP associated protein	HGNC:19677	17q21.33
MYCN	Approved symbol	MYCN	v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog	HGNC:7559	2p24.3
MYD88	Approved symbol	MYD88	myeloid differentiation primary response 88	HGNC:7562	3p22
MYEOV2	Approved symbol	MYEOV2	myeloma overexpressed 2	HGNC:21314	2q37.3
MYH14	Approved symbol	MYH14	myosin, heavy chain 14, non-muscle	HGNC:23212	19q13.33
MYH14	Synonyms	MYH7B	myosin, heavy chain 7B, cardiac muscle, beta	HGNC:15906	20q11
MYH7B	Approved symbol	MYH7B	myosin, heavy chain 7B, cardiac muscle, beta	HGNC:15906	20q11
MYH9	Approved symbol	MYH9	myosin, heavy chain 9, non-muscle	HGNC:7579	22q13.1
MYL12A	Approved symbol	MYL12A	myosin, light chain 12A, regulatory, non-sarcomeric	HGNC:16701	18p11.31
MYL12B	Approved symbol	MYL12B	myosin, light chain 12B, regulatory	HGNC:29827	18p11.31
MYL3	Approved symbol	MYL3	myosin, light chain 3, alkali; ventricular, skeletal, slow	HGNC:7584	3p
MYL6	Approved symbol	MYL6	myosin, light chain 6, alkali, smooth muscle and non-muscle	HGNC:7587	12q13.13
MYL6B	Approved symbol	MYL6B	myosin, light chain 6B, alkali, smooth muscle and non-muscle	HGNC:29823	12q13.2
MYLIP	Approved symbol	MYLIP	myosin regulatory light chain interacting protein	HGNC:21155	6p22.3
MYLK2	Approved symbol	MYLK2	myosin light chain kinase 2	HGNC:16243	20q13.31
MYLPF	Approved symbol	MYLPF	myosin light chain, phosphorylatable, fast skeletal muscle	HGNC:29824	16p11.2
MYNN	Approved symbol	MYNN	myoneurin	HGNC:14955	3q26.31
MYO10	Approved symbol	MYO10	myosin X	HGNC:7593	5p15.1-p14.3
MYO18A	Approved symbol	MYO18A	myosin XVIIIA	HGNC:31104	17q11.2
MYO19	Approved symbol	MYO19	myosin XIX	HGNC:26234	17q12
MYO1C	Approved symbol	MYO1C	myosin IC	HGNC:7597	17p13.3
MYO1C	Synonyms	MYO1E	myosin IE	HGNC:7599	15q21-q22
MYO1D	Approved symbol	MYO1D	myosin ID	HGNC:7598	17q11-q12
MYO1E	Approved symbol	MYO1E	myosin IE	HGNC:7599	15q21-q22
MYO1F	Approved symbol	MYO1F	myosin IF	HGNC:7600	19p13.3-p13.2
MYO5B	Approved symbol	MYO5B	myosin VB	HGNC:7603	18q
MYO5C	Approved symbol	MYO5C	myosin VC	HGNC:7604	15q21
MYO6	Approved symbol	MYO6	myosin VI	HGNC:7605	6q14.1
MYO9B	Approved symbol	MYO9B	myosin IXB	HGNC:7609	19p13.1
MYOF	Approved symbol	MYOF	myoferlin	HGNC:3656	10q24
MYPOP	Approved symbol	MYPOP	Myb-related transcription factor, partner of profilin	HGNC:20178	19q13.32
N4BP1	Approved symbol	N4BP1	NEDD4 binding protein 1	HGNC:29850	16q12.1
N4BP2L1	Approved symbol	N4BP2L1	NEDD4 binding protein 2-like 1	HGNC:25037	13q13.1
N4BP2L2	Approved symbol	N4BP2L2	NEDD4 binding protein 2-like 2	HGNC:26916	13q13.1
N6AMT1	Approved symbol	N6AMT1	N-6 adenine-specific DNA methyltransferase 1 (putative)	HGNC:16021	21q21.3
N6AMT2	Approved symbol	N6AMT2	N-6 adenine-specific DNA methyltransferase 2 (putative)	HGNC:27351	13q12.11
NAA15	Approved symbol	NAA15	N(alpha)-acetyltransferase 15, NatA auxiliary subunit	HGNC:30782	4q31.1
NAA16	Approved symbol	NAA16	N(alpha)-acetyltransferase 16, NatA auxiliary subunit	HGNC:26164	13q14.11
NAA20	Approved symbol	NAA20	N(alpha)-acetyltransferase 20, NatB catalytic subunit	HGNC:15908	20p11.23
NAA30	Approved symbol	NAA30	N(alpha)-acetyltransferase 30, NatC catalytic subunit	HGNC:19844	14q22.2
NAA35	Approved symbol	NAA35	N(alpha)-acetyltransferase 35, NatC auxiliary subunit	HGNC:24340	9q22.1
NAA40	Approved symbol	NAA40	N(alpha)-acetyltransferase 40, NatD catalytic subunit	HGNC:25845	11q13.1
NAA50	Approved symbol	NAA50	N(alpha)-acetyltransferase 50, NatE catalytic subunit	HGNC:29533	3q13.31
NAB2	Approved symbol	NAB2	NGFI-A binding protein 2 (EGR1 binding protein 2)	HGNC:7627	12q13.3
NACA	Approved symbol	NACA	nascent polypeptide-associated complex alpha subunit	HGNC:7629	12q23-q24.1
NACAD	Approved symbol	NACAD	NAC alpha domain containing	HGNC:22196	7p13
NACC1	Approved symbol	NACC1	nucleus accumbens associated 1, BEN and BTB (POZ) domain containing	HGNC:20967	19p13.13
NACC2	Approved symbol	NACC2	NACC family member 2, BEN and BTB (POZ) domain containing	HGNC:23846	9q34.3
NADSYN1	Approved symbol	NADSYN1	NAD synthetase 1	HGNC:29832	11q13.4
NAE1	Approved symbol	NAE1	NEDD8 activating enzyme E1 subunit 1	HGNC:621	16q22
NAF1	Approved symbol	NAF1	nuclear assembly factor 1 ribonucleoprotein	HGNC:25126	4q32.2
NAF1	Synonyms	TNIP1	TNFAIP3 interacting protein 1	HGNC:16903	5q32-q33.1
NAGA	Approved symbol	NAGA	N-acetylgalactosaminidase, alpha-	HGNC:7631	22q13.2
NAGK	Approved symbol	NAGK	N-acetylglucosamine kinase	HGNC:17174	2p13.3
NAGLU	Approved symbol	NAGLU	N-acetylglucosaminidase, alpha	HGNC:7632	17q21.2
NAGPA	Approved symbol	NAGPA	N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase	HGNC:17378	16p13.3
NAGS	Approved symbol	NAGS	N-acetylglutamate synthase	HGNC:17996	17q21.31
NAIF1	Approved symbol	NAIF1	nuclear apoptosis inducing factor 1	HGNC:25446	9q34.11
NANOS1	Approved symbol	NANOS1	nanos homolog 1 (Drosophila)	HGNC:23044	10q26.13
NANOS3	Approved symbol	NANOS3	nanos homolog 3 (Drosophila)	HGNC:22048	19p13.13
NANP	Approved symbol	NANP	N-acetylneuraminic acid phosphatase	HGNC:16140	20p11.1
NANS	Approved symbol	NANS	N-acetylneuraminic acid synthase	HGNC:19237	9p24.1-p23
NAP1L1	Approved symbol	NAP1L1	nucleosome assembly protein 1-like 1	HGNC:7637	12q21.1
NAP1L4	Approved symbol	NAP1L4	nucleosome assembly protein 1-like 4	HGNC:7640	11p15.5
NAPA	Approved symbol	NAPA	N-ethylmaleimide-sensitive factor attachment protein, alpha	HGNC:7641	19q13.33
NAPA	Synonyms	NAPSA	napsin A aspartic peptidase	HGNC:13395	19q13.33
NAPB	Approved symbol	NAPB	N-ethylmaleimide-sensitive factor attachment protein, beta	HGNC:15751	20p12.3-p11.21
NAPB	Synonyms	NAPSB	napsin B aspartic peptidase, pseudogene	HGNC:13396	19q13.33
NAPEPLD	Approved symbol	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D	HGNC:21683	7q22.1
NAPG	Approved symbol	NAPG	N-ethylmaleimide-sensitive factor attachment protein, gamma	HGNC:7642	18p11.21
NARF	Approved symbol	NARF	nuclear prelamin A recognition factor	HGNC:29916	17q25.3
NARF	Synonyms	RNF138	ring finger protein 138, E3 ubiquitin protein ligase	HGNC:17765	18q12.1
NARFL	Approved symbol	NARFL	nuclear prelamin A recognition factor-like	HGNC:14179	16p13.3
NARS	Approved symbol	NARS	asparaginyl-tRNA synthetase	HGNC:7643	18q21.31
NARS2	Approved symbol	NARS2	asparaginyl-tRNA synthetase 2, mitochondrial (putative)	HGNC:26274	11q14.1
NASP	Approved symbol	NASP	nuclear autoantigenic sperm protein (histone-binding)	HGNC:7644	1p34.1
NAT1	Approved symbol	NAT1	N-acetyltransferase 1 (arylamine N-acetyltransferase)	HGNC:7645	8p22
NAT1	Previous symbol	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	HGNC:11048	16q12.2
NAT1	Synonyms	EIF4G2	eukaryotic translation initiation factor 4 gamma, 2	HGNC:3297	11p15
NAT10	Approved symbol	NAT10	N-acetyltransferase 10 (GCN5-related)	HGNC:29830	11p13
NAT14	Approved symbol	NAT14	N-acetyltransferase 14 (GCN5-related, putative)	HGNC:28918	19q13.42
NAT6	Approved symbol	NAT6	N-acetyltransferase 6 (GCN5-related)	HGNC:30252	3p21.3
NAT6	Synonyms	HYAL1	hyaluronoglucosaminidase 1	HGNC:5320	3p21.31
NAT8L	Approved symbol	NAT8L	N-acetyltransferase 8-like (GCN5-related, putative)	HGNC:26742	4p16.3
NAT9	Approved symbol	NAT9	N-acetyltransferase 9 (GCN5-related, putative)	HGNC:23133	17q25.2
NAV1	Approved symbol	NAV1	neuron navigator 1	HGNC:15989	1q32.3
NAV2	Approved symbol	NAV2	neuron navigator 2	HGNC:15997	11p15.1
NBAS	Approved symbol	NBAS	neuroblastoma amplified sequence	HGNC:15625	2p24.3
NBEAL2	Approved symbol	NBEAL2	neurobeachin-like 2	HGNC:31928	3p21.31
NBN	Approved symbol	NBN	nibrin	HGNC:7652	8q21-q24
NBN	Synonyms	ARTN	artemin	HGNC:727	1p34.1
NBPF1	Approved symbol	NBPF1	neuroblastoma breakpoint family, member 1	HGNC:26088	1p36.13
NBPF3	Approved symbol	NBPF3	neuroblastoma breakpoint family, member 3	HGNC:25076	1p36.12
NBPF7	Approved symbol	NBPF7	neuroblastoma breakpoint family, member 7	HGNC:31989	1p12
NBR1	Approved symbol	NBR1	neighbor of BRCA1 gene 1	HGNC:6746	17q21.31
NBR2	Approved symbol	NBR2	neighbor of BRCA1 gene 2 (non-protein coding)	HGNC:20691	17q21
NCALD	Approved symbol	NCALD	neurocalcin delta	HGNC:7655	8q22.3
NCAPD2	Approved symbol	NCAPD2	non-SMC condensin I complex, subunit D2	HGNC:24305	12p13.31
NCAPD3	Approved symbol	NCAPD3	non-SMC condensin II complex, subunit D3	HGNC:28952	11q25
NCAPG	Approved symbol	NCAPG	non-SMC condensin I complex, subunit G	HGNC:24304	4p15.32
NCAPH	Approved symbol	NCAPH	non-SMC condensin I complex, subunit H	HGNC:1112	2q11.2
NCBP1	Approved symbol	NCBP1	nuclear cap binding protein subunit 1, 80kDa	HGNC:7658	9q34.1
NCBP2	Approved symbol	NCBP2	nuclear cap binding protein subunit 2, 20kDa	HGNC:7659	3q29
NCDN	Approved symbol	NCDN	neurochondrin	HGNC:17597	1p34.3
NCK1	Approved symbol	NCK1	NCK adaptor protein 1	HGNC:7664	3q21
NCK2	Approved symbol	NCK2	NCK adaptor protein 2	HGNC:7665	2q12
NCKIPSD	Approved symbol	NCKIPSD	NCK interacting protein with SH3 domain	HGNC:15486	3p21
NCL	Approved symbol	NCL	nucleolin	HGNC:7667	2q37.1
NCLN	Approved symbol	NCLN	nicalin	HGNC:26923	19p13.3
NCOA1	Approved symbol	NCOA1	nuclear receptor coactivator 1	HGNC:7668	2p23
NCOA3	Approved symbol	NCOA3	nuclear receptor coactivator 3	HGNC:7670	20q12
NCOA5	Approved symbol	NCOA5	nuclear receptor coactivator 5	HGNC:15909	20q13.12
NCOA6	Approved symbol	NCOA6	nuclear receptor coactivator 6	HGNC:15936	20q11
NCOA7	Approved symbol	NCOA7	nuclear receptor coactivator 7	HGNC:21081	6q22.33
NCOR1	Approved symbol	NCOR1	nuclear receptor corepressor 1	HGNC:7672	17p11.2
NCS1	Approved symbol	NCS1	neuronal calcium sensor 1	HGNC:3953	9q34.11
NCSTN	Approved symbol	NCSTN	nicastrin	HGNC:17091	1q22-q23
NDC80	Approved symbol	NDC80	NDC80 kinetochore complex component	HGNC:16909	18p11.31
NDE1	Approved symbol	NDE1	nudE neurodevelopment protein 1	HGNC:17619	16p13.11
NDEL1	Approved symbol	NDEL1	nudE neurodevelopment protein 1-like 1	HGNC:17620	17p13.1
NDFIP1	Approved symbol	NDFIP1	Nedd4 family interacting protein 1	HGNC:17592	5q31.3
NDFIP2	Approved symbol	NDFIP2	Nedd4 family interacting protein 2	HGNC:18537	13q22.1
NDOR1	Approved symbol	NDOR1	NADPH dependent diflavin oxidoreductase 1	HGNC:29838	9q34.3
NDRG1	Approved symbol	NDRG1	N-myc downstream regulated 1	HGNC:7679	8q24
NDRG3	Approved symbol	NDRG3	NDRG family member 3	HGNC:14462	20q11.21-q11.23
NDST2	Approved symbol	NDST2	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2	HGNC:7681	10q22
NDUFA10	Approved symbol	NDUFA10	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 10, 42kDa	HGNC:7684	2q37.3
NDUFA11	Approved symbol	NDUFA11	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa	HGNC:20371	19p13.3
NDUFA12	Approved symbol	NDUFA12	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12	HGNC:23987	12q22
NDUFA13	Approved symbol	NDUFA13	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 13	HGNC:17194	19p13.11
NDUFA2	Approved symbol	NDUFA2	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 2, 8kDa	HGNC:7685	5q31.2
NDUFA3	Approved symbol	NDUFA3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 3, 9kDa	HGNC:7686	19q13.42
NDUFA4	Approved symbol	NDUFA4	NDUFA4, mitochondrial complex associated	HGNC:7687	7p21.3
NDUFA5	Approved symbol	NDUFA5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5	HGNC:7688	7q31.33
NDUFA6	Approved symbol	NDUFA6	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa	HGNC:7690	22q13.2
NDUFA7	Approved symbol	NDUFA7	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7, 14.5kDa	HGNC:7691	19p13.2
NDUFA8	Approved symbol	NDUFA8	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 8, 19kDa	HGNC:7692	9q33.2
NDUFA9	Approved symbol	NDUFA9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9, 39kDa	HGNC:7693	12p13.3
NDUFAB1	Approved symbol	NDUFAB1	NADH dehydrogenase (ubiquinone) 1, alpha/beta subcomplex, 1, 8kDa	HGNC:7694	16p12.3
NDUFAF1	Approved symbol	NDUFAF1	NADH dehydrogenase (ubiquinone) complex I, assembly factor 1	HGNC:18828	15q11.2-q21.3
NDUFAF2	Approved symbol	NDUFAF2	NADH dehydrogenase (ubiquinone) complex I, assembly factor 2	HGNC:28086	5q12.1
NDUFAF3	Approved symbol	NDUFAF3	NADH dehydrogenase (ubiquinone) complex I, assembly factor 3	HGNC:29918	3p21.31
NDUFAF4	Approved symbol	NDUFAF4	NADH dehydrogenase (ubiquinone) complex I, assembly factor 4	HGNC:21034	6q16.3
NDUFB10	Approved symbol	NDUFB10	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10, 22kDa	HGNC:7696	16p13.3
NDUFB2	Approved symbol	NDUFB2	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2, 8kDa	HGNC:7697	7q34
NDUFB3	Approved symbol	NDUFB3	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 3, 12kDa	HGNC:7698	2q33.1
NDUFB4	Approved symbol	NDUFB4	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 4, 15kDa	HGNC:7699	3q13.33
NDUFB5	Approved symbol	NDUFB5	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 5, 16kDa	HGNC:7700	3q27.1
NDUFB6	Approved symbol	NDUFB6	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 6, 17kDa	HGNC:7701	9p13.2
NDUFB7	Approved symbol	NDUFB7	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 7, 18kDa	HGNC:7702	19p13.12
NDUFB8	Approved symbol	NDUFB8	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa	HGNC:7703	10q24.31
NDUFB9	Approved symbol	NDUFB9	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 9, 22kDa	HGNC:7704	8q24.13
NDUFC1	Approved symbol	NDUFC1	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 1, 6kDa	HGNC:7705	4q31.1
NDUFC2	Approved symbol	NDUFC2	NADH dehydrogenase (ubiquinone) 1, subcomplex unknown, 2, 14.5kDa	HGNC:7706	11q14.1
NDUFS2	Approved symbol	NDUFS2	NADH dehydrogenase (ubiquinone) Fe-S protein 2, 49kDa (NADH-coenzyme Q reductase)	HGNC:7708	1q23.3
NDUFS3	Approved symbol	NDUFS3	NADH dehydrogenase (ubiquinone) Fe-S protein 3, 30kDa (NADH-coenzyme Q reductase)	HGNC:7710	11p11.11
NDUFS4	Approved symbol	NDUFS4	NADH dehydrogenase (ubiquinone) Fe-S protein 4, 18kDa (NADH-coenzyme Q reductase)	HGNC:7711	5q11.1
NDUFS5	Approved symbol	NDUFS5	NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase)	HGNC:7712	1p34.2-p33
NDUFS6	Approved symbol	NDUFS6	NADH dehydrogenase (ubiquinone) Fe-S protein 6, 13kDa (NADH-coenzyme Q reductase)	HGNC:7713	5p15.33
NDUFS8	Approved symbol	NDUFS8	NADH dehydrogenase (ubiquinone) Fe-S protein 8, 23kDa (NADH-coenzyme Q reductase)	HGNC:7715	11q13.2
NDUFV1	Approved symbol	NDUFV1	NADH dehydrogenase (ubiquinone) flavoprotein 1, 51kDa	HGNC:7716	11q13
NDUFV2	Approved symbol	NDUFV2	NADH dehydrogenase (ubiquinone) flavoprotein 2, 24kDa	HGNC:7717	18p11.22
NDUFV3	Approved symbol	NDUFV3	NADH dehydrogenase (ubiquinone) flavoprotein 3, 10kDa	HGNC:7719	21q22.3
NECAB1	Approved symbol	NECAB1	N-terminal EF-hand calcium binding protein 1	HGNC:20983	8q21.3
NECAB3	Approved symbol	NECAB3	N-terminal EF-hand calcium binding protein 3	HGNC:15851	20q11.21
NECAP1	Approved symbol	NECAP1	NECAP endocytosis associated 1	HGNC:24539	12p13.31
NECAP2	Approved symbol	NECAP2	NECAP endocytosis associated 2	HGNC:25528	1p36.13
NEDD8	Approved symbol	NEDD8	neural precursor cell expressed, developmentally down-regulated 8	HGNC:7732	14q11.2
NEIL2	Approved symbol	NEIL2	nei endonuclease VIII-like 2 (E. coli)	HGNC:18956	8p23.1
NEIL3	Approved symbol	NEIL3	nei endonuclease VIII-like 3 (E. coli)	HGNC:24573	4q34
NEK1	Approved symbol	NEK1	NIMA-related kinase 1	HGNC:7744	4q32.3
NEK11	Approved symbol	NEK11	NIMA-related kinase 11	HGNC:18593	3q22.1
NEK2	Approved symbol	NEK2	NIMA-related kinase 2	HGNC:7745	1q32.3
NEK3	Approved symbol	NEK3	NIMA-related kinase 3	HGNC:7746	13q14.2-q21.1
NEK4	Approved symbol	NEK4	NIMA-related kinase 4	HGNC:11399	3p21.1
NEK8	Approved symbol	NEK8	NIMA-related kinase 8	HGNC:13387	17q11.1
NEK8	Synonyms	NEK9	NIMA-related kinase 9	HGNC:18591	14q24.2
NEK9	Approved symbol	NEK9	NIMA-related kinase 9	HGNC:18591	14q24.2
NENF	Approved symbol	NENF	neudesin neurotrophic factor	HGNC:30384	1q32.3
NEO1	Approved symbol	NEO1	neogenin 1	HGNC:7754	15q22.3-q23
NES	Approved symbol	NES	nestin	HGNC:7756	1q23
NET1	Approved symbol	NET1	neuroepithelial cell transforming 1	HGNC:14592	10p15
NET1	Previous symbol	SLC6A2	solute carrier family 6 (neurotransmitter transporter), member 2	HGNC:11048	16q12.2
NET1	Previous symbol	SLC6A5	solute carrier family 6 (neurotransmitter transporter), member 5	HGNC:11051	11p15.1
NET1	Synonyms	PRPF38B	pre-mRNA processing factor 38B	HGNC:25512	1p13.3
NEURL1B	Approved symbol	NEURL1B	neuralized E3 ubiquitin protein ligase 1B	HGNC:35422	5q35.1
NEURL2	Approved symbol	NEURL2	neuralized E3 ubiquitin protein ligase 2	HGNC:16156	20q13.12
NEURL4	Approved symbol	NEURL4	neuralized E3 ubiquitin protein ligase 4	HGNC:34410	17p13
NEUROD2	Approved symbol	NEUROD2	neuronal differentiation 2	HGNC:7763	17q12
NEUROG1	Approved symbol	NEUROG1	neurogenin 1	HGNC:7764	5q23-q31
NF2	Approved symbol	NF2	neurofibromin 2 (merlin)	HGNC:7773	22q12.2
NFAM1	Approved symbol	NFAM1	NFAT activating protein with ITAM motif 1	HGNC:29872	22q13.2
NFAT5	Approved symbol	NFAT5	nuclear factor of activated T-cells 5, tonicity-responsive	HGNC:7774	16q22.1
NFATC2IP	Approved symbol	NFATC2IP	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein	HGNC:25906	16p11.2
NFATC3	Approved symbol	NFATC3	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	HGNC:7777	16q22
NFATC4	Approved symbol	NFATC4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	HGNC:7778	14q11.2
NFE2L1	Approved symbol	NFE2L1	nuclear factor, erythroid 2-like 1	HGNC:7781	17q21.3
NFIB	Approved symbol	NFIB	nuclear factor I/B	HGNC:7785	9p24.1
NFIC	Approved symbol	NFIC	nuclear factor I/C (CCAAT-binding transcription factor)	HGNC:7786	19p13.3
NFIX	Approved symbol	NFIX	nuclear factor I/X (CCAAT-binding transcription factor)	HGNC:7788	19p13.3
NFKB1	Approved symbol	NFKB1	nuclear factor of kappa light polypeptide gene enhancer in B-cells 1	HGNC:7794	4q24
NFKBIA	Approved symbol	NFKBIA	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, alpha	HGNC:7797	14q13
NFKBIB	Approved symbol	NFKBIB	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, beta	HGNC:7798	19q13.1
NFKBID	Approved symbol	NFKBID	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, delta	HGNC:15671	19q13.12
NFKBIL1	Approved symbol	NFKBIL1	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor-like 1	HGNC:7800	6p21.3
NFRKB	Approved symbol	NFRKB	nuclear factor related to kappaB binding protein	HGNC:7802	11q24-q25
NFS1	Approved symbol	NFS1	NFS1 cysteine desulfurase	HGNC:15910	20q11.22
NFU1	Approved symbol	NFU1	NFU1 iron-sulfur cluster scaffold	HGNC:16287	2p15-p13
NFX1	Approved symbol	NFX1	nuclear transcription factor, X-box binding 1	HGNC:7803	9p12
NFXL1	Approved symbol	NFXL1	nuclear transcription factor, X-box binding-like 1	HGNC:18726	4p12
NFYA	Approved symbol	NFYA	nuclear transcription factor Y, alpha	HGNC:7804	6p21.3
NFYB	Approved symbol	NFYB	nuclear transcription factor Y, beta	HGNC:7805	12q22-q23
NFYC	Approved symbol	NFYC	nuclear transcription factor Y, gamma	HGNC:7806	1p32
NGDN	Approved symbol	NGDN	neuroguidin, EIF4E binding protein	HGNC:20271	14q11.2
NGLY1	Approved symbol	NGLY1	N-glycanase 1	HGNC:17646	3p23
NGRN	Approved symbol	NGRN	neugrin, neurite outgrowth associated	HGNC:18077	15q26.1
NHEJ1	Approved symbol	NHEJ1	nonhomologous end-joining factor 1	HGNC:25737	2q35
NHLRC1	Approved symbol	NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1	HGNC:21576	6p22.3
NHLRC2	Approved symbol	NHLRC2	NHL repeat containing 2	HGNC:24731	10q26.11
NHLRC3	Approved symbol	NHLRC3	NHL repeat containing 3	HGNC:33751	13q13.3
NHP2	Approved symbol	NHP2	NHP2 ribonucleoprotein	HGNC:14377	5q35.3
NHP2L1	Approved symbol	NHP2L1	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)	HGNC:7819	22q13
NHSL1	Approved symbol	NHSL1	NHS-like 1	HGNC:21021	6q23.3
NICN1	Approved symbol	NICN1	nicolin 1	HGNC:18317	3p21.31
NIF3L1	Approved symbol	NIF3L1	NIF3 NGG1 interacting factor 3-like 1 (S. cerevisiae)	HGNC:13390	2q33
NIN	Approved symbol	NIN	ninein (GSK3B interacting protein)	HGNC:14906	14q21-q22
NINJ1	Approved symbol	NINJ1	ninjurin 1	HGNC:7824	9q22
NINL	Approved symbol	NINL	ninein-like	HGNC:29163	20p11.22-p11.1
NIP7	Approved symbol	NIP7	NIP7, nucleolar pre-rRNA processing protein	HGNC:24328	16q22.1
NIPAL3	Approved symbol	NIPAL3	NIPA-like domain containing 3	HGNC:25233	1p36.12-p35.1
NIPSNAP1	Approved symbol	NIPSNAP1	nipsnap homolog 1 (C. elegans)	HGNC:7827	22q12
NIPSNAP3A	Approved symbol	NIPSNAP3A	nipsnap homolog 3A (C. elegans)	HGNC:23619	9q31.3
NIPSNAP3B	Approved symbol	NIPSNAP3B	nipsnap homolog 3B (C. elegans)	HGNC:23641	9q31.3
NISCH	Approved symbol	NISCH	nischarin	HGNC:18006	3p21.1
NIT1	Approved symbol	NIT1	nitrilase 1	HGNC:7828	1q21-q22
NIT2	Approved symbol	NIT2	nitrilase family, member 2	HGNC:29878	3q12.3
NKAIN4	Approved symbol	NKAIN4	Na+/K+ transporting ATPase interacting 4	HGNC:16191	20q13.33
NKIRAS1	Approved symbol	NKIRAS1	NFKB inhibitor interacting Ras-like 1	HGNC:17899	3p24.1
NKIRAS2	Approved symbol	NKIRAS2	NFKB inhibitor interacting Ras-like 2	HGNC:17898	17q21.31
NKTR	Approved symbol	NKTR	natural killer cell triggering receptor	HGNC:7833	3p22.1
NKX3-1	Approved symbol	NKX3-1	NK3 homeobox 1	HGNC:7838	8p21.2
NLE1	Approved symbol	NLE1	notchless homolog 1 (Drosophila)	HGNC:19889	17q12
NLGN2	Approved symbol	NLGN2	neuroligin 2	HGNC:14290	17p13.2
NLK	Approved symbol	NLK	nemo-like kinase	HGNC:29858	17q11.2
NLK	Synonyms	GPI	glucose-6-phosphate isomerase	HGNC:4458	19q13.1
NLN	Approved symbol	NLN	neurolysin (metallopeptidase M3 family)	HGNC:16058	5q12.3
NLRC5	Approved symbol	NLRC5	NLR family, CARD domain containing 5	HGNC:29933	16q13
NLRX1	Approved symbol	NLRX1	NLR family member X1	HGNC:29890	11q23.3
NMB	Approved symbol	NMB	neuromedin B	HGNC:7842	15q25.2-q25.3
NMB	Synonyms	GPNMB	glycoprotein (transmembrane) nmb	HGNC:4462	7p
NMD3	Approved symbol	NMD3	NMD3 ribosome export adaptor	HGNC:24250	3q26.1
NME1	Approved symbol	NME1	NME/NM23 nucleoside diphosphate kinase 1	HGNC:7849	17q21.33
NME1	Synonyms	RMRP	RNA component of mitochondrial RNA processing endoribonuclease	HGNC:10031	9p13.3
NME2	Approved symbol	NME2	NME/NM23 nucleoside diphosphate kinase 2	HGNC:7850	17q21.33
NME6	Approved symbol	NME6	NME/NM23 nucleoside diphosphate kinase 6	HGNC:20567	3p21.31
NMNAT1	Approved symbol	NMNAT1	nicotinamide nucleotide adenylyltransferase 1	HGNC:17877	1p36.22
NMNAT2	Approved symbol	NMNAT2	nicotinamide nucleotide adenylyltransferase 2	HGNC:16789	1q25
NMNAT3	Approved symbol	NMNAT3	nicotinamide nucleotide adenylyltransferase 3	HGNC:20989	3q23
NMRAL1	Approved symbol	NMRAL1	NmrA-like family domain containing 1	HGNC:24987	16p13.3
